ZIP,Population_log_ratio,Under 5 years_log_ratio,5 to 9 years_log_ratio,10 to 14 years_log_ratio,15 to 19 years_log_ratio,20 to 24 years_log_ratio,25 to 29 years_log_ratio,30 to 34 years_log_ratio,35 to 39 years_log_ratio,40 to 44 years_log_ratio,45 to 49 years_log_ratio,50 to 54 years_log_ratio,55 to 59 years_log_ratio,60 to 64 years_log_ratio,65 to 69 years_log_ratio,70 to 74 years_log_ratio,75 to 79 years_log_ratio,80 to 84 years_log_ratio,85 years and over_log_ratio,cluster,pca_1,pca_2,dist_to_centroid_0,dist_to_centroid_1,dist_to_centroid_2
22553,0.007768489137330192,0.48884671704721505,0.24472712298138433,0.10057090677526226,0.1586329822667576,0.03215711163453161,0.5904060258473027,-0.7181244636461424,-0.039916607405443116,0.06453852113757108,0.12126640153994828,-0.13162279274496314,-0.5300278307499271,0.14997372292843547,-0.33135713595444294,-0.5675698731767431,0.19724720701062992,-0.8701996246738881,-0.007843177461025697,1,-0.233577034516064,-0.11570017140045383,2.209156841831152,1.284755851085168,6.52436035377649
22554,0.037854580603394083,-0.11633540847771506,-0.013058425309030675,0.20934508513572148,0.016162900921187884,-0.07184224525779737,0.17096486325927795,0.17549390718817914,0.009438079497306795,-0.06393447400352947,0.11039369947015842,-0.05039050799934408,0.15328830667985383,0.040791713970963706,-0.36420713331901844,0.1962218937479454,0.3470543459517499,-0.4565202789084486,-0.3732042458899434,1,0.11303186729392913,0.08320430671331282,1.882131092420196,0.9009589017410902,6.084341783967374
22556,0.01680072484283812,-0.06487813737449155,-0.36604158605087633,0.10334463995940801,0.38175844580717744,0.5550734674958164,-0.26686769755650896,0.15084389791727215,0.26250210994293166,-0.19513496703994182,-0.08455738802806323,-0.010471299867295336,-0.07835585460325767,-0.059647009068713785,0.25736893718961174,-0.24138878848093626,-0.27286698666664044,0.4168938039317869,-1.791759469228055,1,0.14542407139473507,0.12025903081455651,2.2818571228713003,1.2993304154065524,6.198658957569924
22560,-0.10758251435004684,0.6061358035703153,0.2269579233896808,-0.03960913809504607,0.28602507124415144,0.029852963149681777,-0.11658757825160926,-0.505094949057006,-0.7197142079446675,-0.36051372024589856,0.4376953860130772,-0.039441732051296974,0.6434237452075147,-0.16016875215282056,-0.763916251448153,-0.5689815439230648,-0.4519851237430572,-0.27443684570176075,-0.6148153372900387,1,-0.356174442240622,0.3836367204560117,2.2887142867865315,1.5432568092881447,6.776140116157707
22567,-0.12599024176426799,1.8817856208857746,0.03738753207162038,-5.241747015059643,-1.0473189942805599,0.7276333566311148,0.031252543504104224,-2.0943301541735866,1.1164699060681165,0.5166907432183896,-0.3130917879771493,-0.31691171076671854,0.5265430396614006,0.031748698314579826,-0.14378789279171134,-0.924258901523332,1.4663370687934267,0.5831462853456166,0.0,1,-0.08917966875415641,1.8460013681778515,5.443701530645062,5.245393664860085,8.338811392750227
22572,0.41394117173728784,-0.09592012187873955,0.929834956981912,0.727548607277277,0.7862376036259571,1.0232341524924857,-0.4944125941246602,0.9567998282848906,1.419084183942882,0.5538186702510961,0.41245814359913524,1.6434217652496983,1.1127567960542741,-0.2379100214305101,-0.14028563969008623,-0.48911513739508905,0.13036181786324352,0.06500483030899584,-1.8262456452992248,1,1.8361321629240004,-0.3445518113902135,3.7417056300997618,3.0761415865895274,5.123202124997637
22576,-0.19514581953018162,0.18805223150294026,1.122142786078304,-1.9148195619852824,-0.1405819506211894,0.013072081567353067,-1.410986973710262,0.387765531008764,0.1466034741918758,-0.35282137462274266,-0.6757554378480761,0.2054439742148091,-1.1539623837512742,-0.4828517717235843,0.2662679779479644,-0.09015109699429757,-0.1823215567939549,0.9808292530117262,-0.15906469462968742,1,-0.7858440003415625,0.12908699177003147,3.1369092214939287,2.70121835628389,7.450192056187893
22578,0.18062807628762112,1.8458266904983307,1.474401628630158,0.8522118751896328,0.13353139262452274,0.7419373447293771,0.15415067982725805,0.8239174117431398,1.076139432816051,0.07410797215372167,-1.406913648322626,-0.8038127484474646,-0.3437715391028249,0.05035388614561409,-0.17751385522585217,-0.27871340246902054,0.1681369218019979,1.2199731456723768,0.2691286645560327,1,0.19053124049047873,-0.66134541955776,3.776824414155672,2.8908911327460003,6.701627605628256
22580,-0.0684121147193304,1.5520866159626348,0.410084053964459,0.3984475354495185,0.13976194237515926,-0.6725278933572092,-1.6670077642555778,-0.48754793889664505,0.9579634282747236,-0.16989903679539697,-0.12464244520727608,0.06410288619275928,-0.07630819306332448,-0.34311187739111215,0.007380107297622729,0.1388364448542161,-0.04211148535012654,-1.4992347723004862,-0.6768866596881651,1,-0.5488314129604751,0.6449643205867702,2.9686814677643407,2.310852050764235,7.157833365310769
22601,-0.05865900083918163,0.2300934727980204,0.24987378891184164,-0.09454808145675742,-0.25301775016960715,0.14953173397096364,-0.05085841723349027,-0.14127496546721297,0.16837348348656,-0.002919710103334694,-0.17845494975330745,-0.08909670952160642,-0.10299332106916825,-0.13106887236803377,-0.1797028194326158,-0.19969793273952963,-0.46377307949509916,-0.2469816658701518,-0.4371224279788555,1,-0.25726212833670964,0.05229576700966262,2.094437660783654,0.4802960336383421,6.4430434505165195
22602,0.06713316818820836,0.1588101373458528,0.22691951552374512,0.034401426717332484,0.23063422304336711,0.31628688303344443,0.29639401305380275,-0.14394884029950283,-0.11814024230422504,0.17911813707641677,-0.38824673981454616,0.19584268366987967,-0.0824923247541669,0.013285836711649956,0.09359344118526991,0.21801602692392485,0.13770096086124806,-0.028039220064393078,-0.6850499703273254,1,0.16667313917692822,-0.24694886270408925,2.084780473465981,0.7792814507954828,6.054267686420288
22603,0.039694169122180156,0.17378665434411733,-0.15942773692810253,0.13353139262452274,0.8244831826210319,-0.13609075702456774,-0.14346808565728697,0.19242100735486556,0.6204950246482044,0.04052998108556238,0.43382397266823336,-0.39135011463651015,0.32327943313664953,0.37855765518824036,-0.42130702357382166,0.2469708873947667,-0.45795529072956054,0.09909090264423082,-0.7672551527136671,1,0.27577396922258146,0.17953392328809914,2.3640925502002674,1.3685504727621598,6.034350972686957
22610,0.15353205933119174,1.0986122886681098,3.2188758248682006,0.0,1.2992829841302607,0.49899116611898764,0.0,0.2947995402206449,0.48729512635579697,-0.5368011101692511,-0.04879016416943216,0.8373967894044916,-0.5787368293822008,-0.24116205681688863,0.4232275644480046,-0.7457909140453673,-0.22652764929845048,0.19415601444095776,0.0,1,0.5698621410806407,-0.46477804832654523,3.689976730172284,3.1024594701375743,6.632064378880616
22611,-0.01346450095328855,-0.08455738802806234,0.7726998122618998,-0.7657479934230951,0.17284281283941105,0.3002925800437106,0.09909090264423082,0.6018985090948004,-0.18774162426329344,0.03663413317978037,-0.5789370496251358,0.16625869786442316,0.18156712446846957,-0.19309365377586563,0.0,-0.1344779142285537,0.6353883464077521,-0.04598511324182297,-1.5021923820805023,1,0.1846965574658016,0.00440822491786368,2.20093760117194,1.6063928638555187,6.246787637350323
22620,-0.0690892059603172,-0.12715517548524602,-0.1678808726391603,0.9273405680607398,-1.0055218656020979,0.13062018241706408,-0.198450938723838,-0.7195804376281005,-0.7822749604559522,0.6114691495456781,0.7884573603642702,-0.3281156420302711,-0.7293268371374477,-0.12107793155323598,0.2344007058388442,0.8754687373538999,-1.8225311278948086,-0.2876820724517808,0.27286698666664,1,-0.5420885721038868,-0.0835862045960002,3.1741548194079483,2.5281200927377103,7.0238835205165495
22623,-0.07161896398248668,-0.5447271754416718,0.018018505502678472,1.0986122886681096,3.332204510175204,-0.21130909366720685,3.4965075614664802,-4.68213122712422,0.12260232209233202,2.5649493574615367,-0.9007865453381894,0.9162907318741547,2.8903717578961645,-0.4054651081081646,-0.1910552367627094,0.16705408466316607,0.0,0.6931471805599453,2.5649493574615367,1,0.8396584056635218,-1.331509968533146,7.520306718880502,6.70314209103112,8.680133074839846
22624,0.20853630626810205,0.872732757535025,0.3302416868705764,-0.1994893604163197,-0.24294617861038947,0.38979899136376517,-2.0794415416798353,0.2694761079552084,-0.7568629949460535,1.6027489242833037,-0.07263918363997135,0.24934592370823339,0.6074917359814513,0.05651221026334241,-0.05358424613410673,0.9555114450274362,2.5649493574615367,-2.1972245773362196,-0.2744368457017603,0,0.5390453057675372,0.35556069686871394,3.2616984769774735,4.000396015980115,6.808824960577476
22625,-0.1494354458769127,-0.17261274266699367,2.5649493574615363,-0.7111009841765403,-1.7258015014362575,-0.009569451016150587,-0.6613984822453651,1.686398953570229,0.007843177461025697,-1.0476921982408527,-0.12756122563801942,0.5639354490799393,-0.25131442828090655,-0.8499896520529151,0.18113882454490504,-0.20067069546215066,-0.0765400771223339,1.3682758556172128,0.0,1,-0.1897134125320545,0.20772194227301263,3.8565537428933743,3.3271529420409913,7.28910718311355
22627,-0.17950861541734042,1.1151415906193205,-4.04305126783455,0.7339691750802002,2.8903717578961645,0.0,0.2231435513142097,-0.3746934494414105,0.13353139262452274,0.9162907318741547,-2.4849066497880004,-3.7376696182833684,-1.3633048428951917,1.3173014896329396,0.13353139262452274,-2.995732273553991,-0.4795730802618863,-3.091042453358316,-0.3334916084830746,0,-1.6773005859148788,-0.7110145570376915,6.752532537516394,6.882754309546971,10.142125559878629
22630,-0.056103931000039964,-0.33557898064399794,-0.06348754889159647,0.2853584199539796,-0.051390945869489,-0.021607228587754435,-0.1635955490168044,0.12554380531109643,-0.21884681779863424,0.1743077760704006,0.029270382300112807,-0.2632821167577202,-0.02167267489889646,0.05312386542655023,-0.007227703121452933,-0.014365769802033412,0.02242246405583259,-0.4269956848485714,-0.8435063866509411,1,-0.1399183879559659,0.0019493547606622295,1.71086038561434,0.8337970232880958,6.319423222243095
22637,-0.3822792006393536,-3.6375861597263857,-0.33647223662121295,0.013605652055779238,0.34719619998418816,-1.8281271133989296,0.0,0.2702903297399115,-3.277144732992176,-0.19004360288786515,-0.03509131981127034,-0.021053409197832273,-0.14763599880606382,0.43908171890714964,-0.018349138668196652,-0.8472978603872039,-0.5663954749208018,0.0,1.09861228866811,0,-1.4148063192988165,-1.3165714783438671,4.498116515209647,4.529886230104248,8.524374891171485
22639,0.16705408466316563,0.0,2.5649493574615367,0.6216882165778004,-3.367295829986474,0.0,0.0,-2.995732273553991,3.295836866004329,-1.1451323043030028,-0.5831462853456166,1.252762968495368,0.0,0.30368241379822214,-0.7827593392496324,-0.5500463369192721,1.5040773967762742,3.1354942159291497,2.4849066497880004,1,-0.2900878080456975,-0.4888249181138274,7.338632037616665,6.087657787539827,8.960838350183636
22640,-0.3970262394622992,0.0,0.0,-2.833213344056216,-3.295836866004329,-0.9295359586241756,0.0,0.5465437063680696,0.0,3.2188758248682006,0.0,2.3978952727983707,-1.550597412411167,0.36290549368936853,-1.203972804325936,-0.6931471805599454,2.4849066497880004,0.0,0.0,1,-0.415182160003556,-1.43195733414967,6.057612659964103,5.734258016431189,8.533306156223093
22641,0.5838340905862953,0.0,0.0,0.0,0.45198512374305766,0.0,0.0,0.0,0.0,0.0,-2.8903717578961645,-0.2336148511815055,0.33647223662121295,0.0,-0.7985076962177717,5.153291594497779,-0.47000362924573524,0.0,-2.1972245773362196,1,0.07386353250937087,-0.5332992205578689,6.616016831897306,5.8611298030800825,8.166771400104386
22642,0.2668789448220181,2.022283127839888,0.16077322058775234,-0.876374124468712,0.5846665375658757,0.11506932978478801,0.9057086225436182,-0.09737416402517685,0.7446808306751285,-0.3457458734065417,-0.15593480162076023,0.7054474586415971,0.17798315519535635,0.5639354490799393,-0.44567152858620496,0.15082288973458358,0.3123746850421525,2.0794415416798357,-0.06595796779179741,1,0.821607436909091,-0.22345677466578293,3.920597072757805,2.802194375479145,6.121421998279164
22643,0.23721727852587193,2.4849066497880004,3.4965075614664802,-0.15415067982725827,1.9459101490553132,-2.5649493574615367,0.0,-2.302585092994046,0.4307829160924541,-3.4965075614664802,0.0,-1.9459101490553132,-0.6190392084062237,1.6650077635889111,-0.15415067982725805,3.1354942159291497,0.0,0.0,0.0,1,-1.082491772062255,1.158195168328017,7.139663597623662,6.554942901235745,9.83805223519302
22644,-0.1267727385661921,-0.6319927574066142,0.01574835696813892,0.15718558352241274,-0.05129329438755059,-0.20479441264601395,0.6592456288842641,-1.403388794479191,0.3254224004346278,1.280933845462064,-0.39167178597582897,-0.20840126957700633,0.8627064857400484,-0.7401041636477159,-0.0779615414697119,0.055262678675049415,-1.1151415906193205,-0.04255961441879563,-1.3350010667323402,1,-0.27384106395782865,-0.03949967924568684,3.515637582404494,2.1945767736299344,6.7844319917241
22645,0.03655276235253346,0.1162598061158624,0.02197890671877545,0.7783049889002518,0.44183275227903884,-0.9382696385929306,0.4840553827013858,-0.4054651081081646,-0.3942918075100392,0.6556092612408806,0.15587037070678456,-0.14445128273854557,0.0941872150597014,-0.16989903679539697,-0.4410560532108665,0.029270382300112807,-0.2231435513142097,-0.5147781980818138,-0.16034265007517945,1,-0.21645514318505696,-0.36766289526060225,2.448316502941064,1.34276295240501,6.439100585530515
22646,-0.635988766719997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0794415416798357,0.0,1.9459101490553132,0.0,-3.295836866004329,2.4849066497880004,0.0,0.0,0,-0.8371531476117171,-0.10323053722367971,4.623615963393748,4.850885008478368,8.606218048788733
22650,-0.3250197428894257,2.70805020110221,0.0,2.8903717578961645,0.0,0.0,-0.2336148511815055,2.0794415416798357,3.1780538303479458,-0.2076393647782444,0.17185025692665912,1.3083328196501784,-0.03922071315328157,-1.8382794848629478,-0.6684545679695733,0.867500567704723,-1.365240951922058,0.0,-4.672828834461906,1,0.34158010661362137,0.5131873515690256,6.750749434411029,5.742888273352173,8.382424802491347
22652,0.02704791222207259,-0.6418538861723948,-0.7366322924996842,-0.6931471805599454,0.5663954749208013,2.3978952727983707,-0.693147180559945,0.9932517730102832,0.6359887667199966,-2.1594842493533726,-0.7672551527136675,0.5225216635291816,-0.09402894964827624,0.7252354951114457,0.5753641449035616,-0.35139788683788886,-0.33024168687057687,-0.4795730802618863,0.0,1,0.5883493527217435,0.34044787162096235,3.42782225001113,3.3086658988638544,6.578783761701501
22654,0.18495660443196016,0.6085897925318826,4.23410650459726,2.6390573296152584,0.0,-0.2744368457017603,2.4849066497880004,0.35667494393873156,2.70805020110221,-3.828641396489095,3.5553480614894135,-0.32850406697203605,-1.089042837651959,0.33647223662121295,-0.7205461547480598,0.5108256237659905,2.5649493574615367,0.0,2.0794415416798357,1,1.3581469662820032,1.4859776177537458,7.709317886538938,7.412608503964771,9.02749440276106
22655,-0.04479398757267994,-0.01983536105614636,-0.239385207642842,0.2060939579880987,0.15745646796175805,0.017123706078590928,0.13739986940244275,-0.23333933113567884,-0.21558642647077608,0.02958795718549556,0.15310432627359294,0.04737728101101091,-0.1006099128992286,-0.1909364366437698,-0.15415067982725894,-1.09861228866811,0.8115649353744194,-0.4179652708723962,-0.25567934136560755,1,-0.12426390102714102,0.017882328527695772,1.917399264588783,1.465775142859955,6.488150114327937
22656,-0.08292859847087986,0.034786116085415486,1.0200499661650078,-0.7922380832041762,0.4795730802618863,0.35894509247327155,-0.1634530724895722,-0.19671029424605369,-0.3971663052934691,0.3144933299024375,-0.9504820966224345,0.23747337686903425,-0.04800921918636014,-0.12582017320103223,-0.10462495107887193,0.04167269640056803,-0.5320278314165936,-0.25704510298989103,-3.417726683613366,1,-0.34890694556028784,-0.2795496282459984,3.333196359343204,2.4604015245090394,6.988569121529339
22657,0.04215810506601869,0.3717540507658521,-0.2144098713454552,1.1947757108450183,0.25090282094848426,0.4737044000568158,-0.399075310009394,0.1472588537893369,-0.10395503404909157,-0.5173350039515068,-0.6183233887622013,0.362905493689369,0.35092596611181115,-0.02546106419827332,-0.33693000728610745,0.13284809912338957,0.03109058707003065,-0.822358912039951,-0.06317890162153184,1,-0.03359425599888848,-0.228901946709922,2.4437756500153576,1.5786484686225293,6.406878446431114
22660,-0.023269748014958402,-0.10536051565782634,0.3677247801253172,0.058840500022933284,-0.011696039763190669,-0.8574502318512218,-0.9490805546971459,0.10008345855698231,-0.18658595558041213,-0.025317807984289953,-0.8630462173553424,0.8430873278508608,0.13720112151348474,0.027779564107075494,0.022989518224698635,0.3856624808119844,-1.3862943611198904,-1.0608719606852626,-1.9459101490553132,1,-0.528167498194758,-0.5005526176572835,3.329005879161602,2.1333946546334146,6.946652909019483
22663,-0.06360524995457251,-2.6390573296152584,0.0,-2.772588722239781,-0.07410797215372167,0.6592456288842636,0.0,3.1354942159291497,0.8472978603872034,-0.4353180712578455,0.03922071315328157,-0.1466034741918758,0.532804530484766,1.639743261929429,-0.5920510636885763,-1.6817585740137266,-2.1972245773362196,-1.5404450409471493,-0.5389965007326871,1,0.7586421337687607,-0.2820668803306688,5.171493565222191,5.105214610258867,7.256094523256738
22664,-0.12313541239497638,0.29757614609698013,-0.31421643664301957,0.11635385147714405,-0.0785450287954168,0.10904037261622701,-0.21783849908451636,0.43850496218636437,-0.005988041844622316,0.3024533897720936,0.51309577230053,-0.7773769145876983,-0.20259488308682183,0.26096468411306706,-1.2413603363975563,-0.14274804772944627,-0.008298802814695527,-0.9162907318741542,-0.812008383436674,1,-0.3794313773439833,0.22342917107456978,2.106842442321909,1.7547934735263484,6.666437684184281
22701,-0.05019015682298544,0.28261363788132154,-0.13051782931925882,-0.09716374845364761,0.1261211121327639,-0.033590944436036274,0.006141268022082258,-0.14767292438256963,-0.13548430634056974,0.05601464155467184,0.002057613894679733,-0.2643551072512613,-0.16528755984046484,-0.13616553490238825,0.02783479899344421,-0.23166743089710984,0.42692004310942444,-0.07972347383203893,-0.6120216357475767,1,-0.16625549691231672,0.20784784213032204,1.6832562683238173,0.8386490340566858,6.407634180229734
22709,0.2807361814006679,2.26002547857525,-0.3697470255060855,-1.2110902720948,0.0,0.0,0.6154962463298794,1.0068047394149873,0.0,0.0,4.204692619390966,0.5839478885949534,-1.5040773967762737,0.9694005571881035,-0.9287132518727126,1.264597426142371,0.0,-0.2027115124970038,-3.258096538021482,0,1.3938740582794538,1.3524038016057724,5.418452127012986,5.460135858861111,7.125675227820281
22711,0.07410797215372167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6390573296152584,-2.5649493574615367,0.0,0.0,0.0,1,0.5649501228088668,0.07687029524809198,3.6239597986785252,3.586181427892259,6.843046529671761
22712,-0.17803545325946857,-0.10449057214928548,-0.4150345591243152,-0.0841446765075542,-0.2541305382805481,-0.5003229015668413,-0.29840603581475644,-0.19756317276257107,-0.18508398948986482,-0.2763825171978471,0.004535155165390492,-0.1648746431902337,0.30497356956184163,-0.31015492830383984,0.2600305411212709,-0.5260930958967798,0.04512043528047016,-0.4805857385762726,-0.7969439742415889,1,-0.44731397384879673,0.507633671956592,1.98084413904791,1.1895146623398964,6.755391860354595
22713,-0.02425697764556034,0.2231435513142097,-0.8383291904044432,-0.20186615286692522,-0.33085424431698973,1.2527629684953676,0.575364144903562,-3.828641396489095,0.0,-0.8266785731844677,0.48550781578170055,1.1480923459314791,-1.5040773967762742,0.29423947299794007,0.6157605169445253,-1.6247053845648884,-0.38776553100876354,0.06062462181643502,0.02409755157906046,1,-0.6834193004591487,-0.07870432650803957,4.780614731151274,3.99729457287478,8.008379799535037
22714,0.23627284275600235,0.0,-0.9932517730102837,1.806797346592595,0.5937747067467414,-3.5553480614894135,0.2682639865946794,-0.27763173659827967,0.37729423114146776,0.9555114450274367,0.04348511193973881,1.9459101490553132,0.0,1.2527629684953685,-2.9444389791664403,-0.1466034741918758,0.7221347174331978,3.044522437723423,-0.6931471805599453,1,-0.4198891215381513,-2.785993676883815,6.488162707439883,5.185643369754295,8.098498635078277
22715,-0.23716628231487924,0.9808292530117266,0.7621400520468966,0.6554068525770984,-5.231108616854587,0.0,-0.523248143764548,0.6275498980741325,-0.04445176257083405,3.4965075614664802,-0.9634375102998569,2.833213344056216,-2.70805020110221,-0.7323678937132265,-0.7576857016975165,-0.43286408229627904,-3.9512437185814275,0.9444616088408515,0.0,1,-1.3944602224940807,-3.1462677411327933,8.029861395594864,6.990254813821371,9.937779478682035
22716,-0.11342844090586901,0.0,0.7503055943998937,2.4849066497880004,0.0,-3.091042453358316,3.044522437723423,-0.9343092373768331,0.0,0.0,0.737598943130779,-3.367295829986474,-0.20453170411961086,-0.2035989552412394,-0.8556661100577201,3.4657359027997265,-0.5645298027378516,2.70805020110221,0.0,1,-1.01861807226032,0.26655850225458994,7.102175659069395,6.2617556679096165,9.34847965958721
22718,0.3940036645891576,3.4657359027997265,0.0,3.5553480614894135,1.239690886928015,0.0,0.0,-2.772588722239781,2.70805020110221,0.48550781578170055,0.5108256237659905,1.4017985476558557,-2.70805020110221,-0.42028019389330495,0.3677247801253172,-1.0116009116784803,-1.0986122886681098,1.3862943611198906,0.0,1,-0.04617695084676701,-1.3522152870053867,7.051877405028645,5.965794664402794,8.706949258039947
22719,1.6835458845878226,0.0,0.0,0.0,0.0,3.4657359027997265,0.0,0.0,0.0,0.0,0.0,0.0,3.295836866004329,0.0,0.0,0.0,0.0,0.0,0.0,2,3.537895122247833,0.7459012138075986,5.202230027714961,5.286518361506302,4.618785490305183
22720,0.16989903679539786,-0.7156200364120036,-0.0281708769666964,-4.31748811353631,0.490622916448471,4.02535169073515,2.302585092994046,0.6359887667199966,-1.1631508098056806,1.3217558399823193,-3.258096538021482,0.3378718169756363,0.5753641449035616,2.215573716004416,-1.1451323043030026,0.0,-1.1700712526502546,3.091042453358316,0.0,1,1.057324445707253,-2.3648340225870124,7.323916578909736,6.8636260033716265,8.37139410962181
22722,0.6613984822453647,3.4657359027997265,0.0,0.0,3.8918202981106265,0.05129329438755015,0.0,-2.302585092994046,-0.15906469462968742,-3.295836866004329,3.784189633918261,0.0,0.0,0.0,4.060443010546419,-0.4307829160924541,0.0,0.0,0.0,0,2.131683734170012,3.247757994625115,7.120620926380579,7.4662005386049985,8.783042693097759
22723,-0.6418538861723948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.70805020110221,-0.24512245803298516,3.1354942159291497,-3.6888794541139363,0.0,0.0,1,-1.1802529126476413,1.1849231143474077,5.768624368790505,5.071984784450532,8.876244074173448
22724,-0.020478531343540496,-5.407171771460119,0.6931471805599454,-0.1823215567939549,0.1392620673335081,-0.9461436950238364,-0.1872115420881464,-0.26236426446749084,-3.4339872044851463,1.083686638451434,0.3184537311185345,-0.16126814759612262,-0.45866914417162885,1.0802631499999125,0.8649974374866045,-0.31015492830383984,3.332204510175204,3.091042453358316,3.332204510175204,0,-0.14843179265427683,-2.0078557791480467,6.863840292924037,7.252194516582591,9.39063832056445
22726,0.16251892949777513,-3.4657359027997265,3.7612001156935624,1.6964492894237297,0.0,-1.5040773967762742,4.1588830833596715,0.2623642644674913,-0.17366349405084058,-2.0794415416798357,0.6190392084062233,-0.44731221804366506,-1.1913940221190757,-0.5877866649021191,1.1607440697751161,0.2876820724517808,2.5649493574615367,-2.3978952727983707,0.0,1,0.5292014986291668,-0.01704667775135659,6.704706010423958,6.519677411052048,8.650577879119203
22727,-0.12474942042526749,-1.7346010553881062,-0.37689173566410794,-0.39488299877762767,-0.5793120379111469,-0.2846286349648901,-0.0517356743991888,0.5456410434513552,0.29161135059167087,1.4722367909206158,-1.3862943611198908,-0.23244594397652385,-0.030229001961316726,0.45127464413945884,-0.09614386055290236,-0.6521965769468503,0.9597758438138939,-0.9555114450274367,-0.35222059358935187,1,-0.25840699227631186,-1.009022987547416,3.1883625432657916,2.7689799956612675,6.780938985030039
22728,0.18778719999877946,1.3291359472799424,-0.19415601444095731,0.778140393393338,0.23947997063390325,0.8953840470548413,2.112964233718479,0.12516314295400655,-0.24846135929849966,0.29657101986902745,0.0,0.0819171224678863,0.44256885831154147,-0.48074816852871205,0.8109302162163292,-2.1459312829486694,1.3470736479666092,-1.9459101490553132,-1.1239300966523995,1,1.0600508666780744,0.25428757145726966,3.6588935764143677,3.6416518273083973,6.413214040564985
22729,1.6051368305347102,0.0,-3.713572066704308,-3.044522437723423,1.3862943611198906,4.430816798843313,5.0238805208462765,2.2787744443003275,4.51085950651685,2.2356908581640154,5.342334251964811,3.8918202981106265,1.180625440328945,-0.3053816495511814,4.0943445622221,1.0986122886681098,1.791759469228055,-1.3862943611198906,0.0,2,8.915528873986679,2.6457792283627177,11.039765897861683,11.31627044371003,7.791441436948898
22730,0.17887921260298167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4554755286828258,0.0,-3.091042453358316,3.258096538021482,0.0,0.0,0.0,0.0,0,0.7278218571753765,1.5178769271459993,4.414908019382403,4.466757905365466,7.232298702249051
22731,0.613104472886409,0.0,2.5649493574615367,2.4849066497880004,0.0,0.0,0.0,0.0,0.0,-2.5649493574615367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.34622801494221456,-0.16901565284280773,4.358615114206804,3.6534754219852155,6.927291481064545
22732,-0.02197890671877545,0.0,0.0,0.0,3.2188758248682006,0.0,0.0,0.0,0.0,0.0,0.0,0.4054651081081646,-3.4965075614664802,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.5705943013480577,-1.2567605418007397,4.353930559599231,4.178516898692932,7.814042756312164
22733,-0.3094365374683461,-1.9459101490553132,-0.9886113934537812,-0.11211729812070548,0.4613455665026214,-0.6751286750572674,-0.693147180559945,2.5649493574615367,-0.03390155167568132,0.8266785731844679,-0.5753641449035616,-0.9024016197134879,-0.05971923470162288,0.3364722366212125,-3.5973122605884456,1.349926716949016,0.0,0.2231435513142097,0.0,1,-0.9624682692388214,-1.0048167132058483,5.026572025292909,4.737502116768294,8.113446795056669
22734,-0.07964679872742142,-1.0770131768646483,0.378215465660789,-0.8803587226480918,0.9110136747733115,0.6254290065049943,-0.24561640716626876,0.007905179507113225,0.20430046351273035,-1.8666607774011728,-0.17693070815907763,0.4528673470027478,-0.35077522181154386,0.5877866649021191,-0.5991182309116692,-1.4954936530848824,1.128465251817791,0.49643688631389127,-2.0794415416798357,1,-0.21529475377671076,0.021135761803377714,3.584833971391042,3.1434619490862317,7.211330273219874
22735,-0.40112670650956694,-4.762173934797756,-0.31365755885504143,0.47803580094300013,-1.8675195151095902,0.1988508587451654,-1.09861228866811,-0.9098182173685379,-0.7563260821814768,0.17824823140631896,-0.5727010274840776,0.376235469793226,-0.3604414267342091,0.010256500167189486,-0.30436899123679595,0.925769475828699,0.2513144282809061,-2.70805020110221,-3.7612001156935624,1,-1.3944235459873604,-0.27665933417522676,5.553646772226886,5.265651282279713,8.861249896224884
22736,-0.008064559836729934,0.6763400622435642,1.4307461236907244,-3.1354942159291497,-0.23419338750079444,0.0,0.22314355131421015,-0.5920510636885763,-1.6843392206072183,1.5939337258981348,-3.1354942159291497,4.770684624465665,0.16034265007517945,1.4663370687934267,-1.0055218656020979,-2.302585092994046,-4.1588830833596715,2.3978952727983707,-3.091042453358316,1,-0.5374381067517775,-4.244384500643312,8.892150437202908,7.7383376216340745,10.1968433044718
22737,-0.07538799963574494,0.6632942174102636,-0.7433369250838,-0.44183275227903884,0.34526994732474225,0.02739897418811399,0.2765584872331184,1.2150226405125206,-0.7178397931503167,-0.37320424588994294,0.49693651160532326,1.2675780542805093,0.08004270767353638,-1.1962507582320256,-0.1823215567939549,0.13176927763112367,-2.9918787042380006,-0.5500463369192721,2.6390573296152584,1,0.11243775615051027,0.07879031111876508,4.336199726032244,3.945744597420553,7.238461373387454
